Query_ID,Timestamp,Region,Customer_Type,Category,Query_Text,Resolution_Time_Hours,Escalated
1722,2025-10-03 06:32:25.227568,Bulawayo,Residential,Decoder Fault,Decoder rebooting or not powering on.,40,No
1723,2025-11-16 18:32:25.227568,Mashonaland West,Residential,Subscription Renewal,Customer requesting subscription renewal.,23,No
1724,2025-09-26 18:14:25.227568,Mashonaland West,Commercial,Subscription Renewal,Customer requesting subscription renewal.,70,No
1725,2025-12-08 16:25:25.227568,Manicaland,Residential,Account Suspension,Account suspended despite payment.,64,No
1726,2025-11-22 20:03:25.227568,Matabeleland North,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,37,Yes
1727,2025-12-05 21:06:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,7,No
1728,2025-10-23 11:25:25.227568,Midlands,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,37,No
1729,2025-10-11 14:28:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,57,No
1730,2025-11-15 04:13:25.227568,Mashonaland Central,Residential,Account Suspension,Account suspended despite payment.,12,No
1731,2025-10-31 01:49:25.227568,Mashonaland East,Residential,Decoder Fault,Decoder rebooting or not powering on.,40,No
1732,2025-11-14 23:08:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,49,Yes
1733,2025-10-31 05:55:25.227568,Matabeleland North,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,41,Yes
1734,2025-10-12 22:36:25.227568,Mashonaland Central,Commercial,Signal Loss,Poor signal reception reported.,47,No
1735,2025-12-04 07:33:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,46,Yes
1736,2025-10-12 08:26:25.227568,Mashonaland Central,Residential,Account Suspension,Account suspended despite payment.,35,No
1737,2025-11-25 11:02:25.227568,Mashonaland West,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,60,No
1738,2025-10-30 11:48:25.227568,Midlands,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,4,No
1739,2025-12-03 21:06:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,15,No
1740,2025-10-07 00:43:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,48,No
1741,2025-11-29 20:20:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,49,No
1742,2025-09-16 20:04:25.227568,Midlands,Commercial,Signal Loss,Poor signal reception reported.,53,No
1743,2025-11-09 02:14:25.227568,Midlands,Residential,Signal Loss,Poor signal reception reported.,24,Yes
1744,2025-10-01 10:01:25.227568,Manicaland,Residential,Decoder Fault,Decoder rebooting or not powering on.,13,Yes
1745,2025-11-26 04:29:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,50,No
1746,2025-11-11 18:01:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,15,No
1747,2025-09-25 08:04:25.227568,Midlands,Residential,Decoder Fault,Decoder rebooting or not powering on.,11,No
1748,2025-11-27 10:23:25.227568,Masvingo,Commercial,Subscription Renewal,Customer requesting subscription renewal.,4,No
1749,2025-11-10 09:28:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,24,No
1750,2025-11-26 13:10:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,71,No
1751,2025-10-16 10:38:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,15,Yes
1752,2025-10-02 05:08:25.227568,Mashonaland West,Commercial,Decoder Fault,Decoder rebooting or not powering on.,2,Yes
1753,2025-11-22 07:54:25.227568,Midlands,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,51,No
1754,2025-10-12 01:47:25.227568,Masvingo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,36,No
1755,2025-12-06 22:53:25.227568,Matabeleland South,Residential,Payment Failure,Payment made but account not reconnected.,28,No
1756,2025-11-08 15:38:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,56,No
1757,2025-10-13 19:06:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,46,No
1758,2025-11-08 07:37:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,26,No
1759,2025-10-16 04:03:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,26,Yes
1760,2025-11-06 07:49:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,7,Yes
1761,2025-11-13 12:48:25.227568,Mashonaland Central,Residential,Subscription Renewal,Customer requesting subscription renewal.,70,No
1762,2025-11-25 22:21:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,49,No
1763,2025-10-14 23:16:25.227568,Masvingo,Commercial,Account Suspension,Account suspended despite payment.,62,Yes
1764,2025-10-26 19:13:25.227568,Manicaland,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,2,No
1765,2025-12-06 19:52:25.227568,Manicaland,Residential,Account Suspension,Account suspended despite payment.,29,No
1766,2025-11-24 07:57:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,57,No
1767,2025-11-10 00:51:25.227568,Harare,Residential,Signal Loss,Poor signal reception reported.,47,Yes
1768,2025-12-04 02:56:25.227568,Mashonaland Central,Residential,Decoder Fault,Decoder rebooting or not powering on.,19,No
1769,2025-12-03 07:06:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,7,No
1770,2025-10-28 20:16:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,8,No
1771,2025-11-04 17:33:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,65,No
1772,2025-11-12 23:15:25.227568,Mashonaland Central,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,42,No
1773,2025-12-10 16:28:25.227568,Midlands,Residential,Subscription Renewal,Customer requesting subscription renewal.,8,No
1774,2025-11-09 15:05:25.227568,Mashonaland East,Commercial,Payment Failure,Payment made but account not reconnected.,17,No
1775,2025-11-30 18:26:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,52,No
1776,2025-10-19 18:11:25.227568,Bulawayo,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,33,No
1777,2025-11-18 15:07:25.227568,Matabeleland South,Residential,Account Suspension,Account suspended despite payment.,5,No
1778,2025-12-05 21:37:25.227568,Harare,Residential,Decoder Fault,Decoder rebooting or not powering on.,22,Yes
1779,2025-12-10 13:31:25.227568,Mashonaland East,Residential,Account Suspension,Account suspended despite payment.,54,No
1780,2025-10-02 03:13:25.227568,Masvingo,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,37,No
1781,2025-09-20 13:32:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,48,No
1782,2025-10-13 15:26:25.227568,Masvingo,Commercial,Signal Loss,Poor signal reception reported.,60,No
1783,2025-12-01 17:58:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,48,No
1784,2025-10-29 23:27:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,68,No
1785,2025-12-04 06:33:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,2,No
1786,2025-10-05 14:40:25.227568,Masvingo,Commercial,Subscription Renewal,Customer requesting subscription renewal.,42,No
1787,2025-12-12 05:20:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,36,Yes
1788,2025-09-17 10:16:25.227568,Mashonaland Central,Residential,Signal Loss,Poor signal reception reported.,23,No
1789,2025-10-29 01:33:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,10,No
1790,2025-11-15 15:23:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,52,No
1791,2025-10-06 11:51:25.227568,Manicaland,Residential,Account Suspension,Account suspended despite payment.,23,Yes
1792,2025-10-13 07:58:25.227568,Bulawayo,Commercial,Bouquet Upgrade,Customer wants to upgrade bouquet.,36,No
1793,2025-12-05 05:25:25.227568,Matabeleland North,Residential,Signal Loss,Poor signal reception reported.,67,No
1794,2025-09-29 13:36:25.227568,Bulawayo,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,42,No
1795,2025-09-28 11:49:25.227568,Masvingo,Residential,Signal Loss,Poor signal reception reported.,63,No
1796,2025-10-21 19:54:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,33,No
1797,2025-10-07 00:00:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,1,No
1798,2025-10-24 07:34:25.227568,Matabeleland North,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,16,No
1799,2025-10-14 17:06:25.227568,Bulawayo,Residential,Payment Failure,Payment made but account not reconnected.,37,Yes
1800,2025-12-05 07:20:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,10,No
1801,2025-11-10 10:40:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,23,No
1802,2025-10-26 16:17:25.227568,Matabeleland South,Commercial,Decoder Fault,Decoder rebooting or not powering on.,51,No
1803,2025-10-27 00:50:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,46,No
1804,2025-11-25 17:00:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,69,No
1805,2025-09-27 08:37:25.227568,Matabeleland North,Residential,Payment Failure,Payment made but account not reconnected.,13,Yes
1806,2025-09-24 21:32:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,13,No
1807,2025-11-19 05:32:25.227568,Manicaland,Commercial,E16 Error,Customer experiencing E16 error; channels not showing.,71,No
1808,2025-11-21 02:19:25.227568,Harare,Commercial,Payment Failure,Payment made but account not reconnected.,67,No
1809,2025-11-26 10:23:25.227568,Harare,Residential,Payment Failure,Payment made but account not reconnected.,70,No
1810,2025-09-25 09:30:25.227568,Manicaland,Residential,Signal Loss,Poor signal reception reported.,67,No
1811,2025-11-26 09:37:25.227568,Midlands,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,37,No
1812,2025-11-26 17:39:25.227568,Manicaland,Residential,Payment Failure,Payment made but account not reconnected.,2,No
1813,2025-10-02 13:21:25.227568,Midlands,Residential,Payment Failure,Payment made but account not reconnected.,18,No
1814,2025-11-02 06:36:25.227568,Midlands,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,10,Yes
1815,2025-09-26 08:24:25.227568,Harare,Commercial,Decoder Fault,Decoder rebooting or not powering on.,18,No
1816,2025-10-31 22:11:25.227568,Midlands,Residential,Account Suspension,Account suspended despite payment.,37,Yes
1817,2025-12-10 16:11:25.227568,Mashonaland East,Residential,Signal Loss,Poor signal reception reported.,56,Yes
1818,2025-10-20 18:12:25.227568,Masvingo,Residential,Subscription Renewal,Customer requesting subscription renewal.,6,No
1819,2025-10-22 01:57:25.227568,Manicaland,Residential,Decoder Fault,Decoder rebooting or not powering on.,34,Yes
1820,2025-10-14 08:20:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,54,No
1821,2025-11-20 07:44:25.227568,Mashonaland East,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,9,No
1822,2025-09-27 12:24:25.227568,Matabeleland South,Residential,Signal Loss,Poor signal reception reported.,59,No
1823,2025-11-16 05:24:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,71,No
1824,2025-09-20 13:14:25.227568,Manicaland,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,15,No
1825,2025-10-21 17:28:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,51,No
1826,2025-11-17 07:34:25.227568,Mashonaland Central,Residential,Subscription Renewal,Customer requesting subscription renewal.,43,No
1827,2025-10-29 22:25:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,9,No
1828,2025-11-24 23:09:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,69,No
1829,2025-11-19 08:27:25.227568,Mashonaland West,Residential,Decoder Fault,Decoder rebooting or not powering on.,59,Yes
1830,2025-11-25 06:01:25.227568,Harare,Residential,Account Suspension,Account suspended despite payment.,6,Yes
1831,2025-10-04 08:37:25.227568,Harare,Commercial,Account Suspension,Account suspended despite payment.,33,Yes
1832,2025-10-14 15:48:25.227568,Midlands,Residential,Signal Loss,Poor signal reception reported.,6,Yes
1833,2025-09-24 03:37:25.227568,Bulawayo,Residential,Decoder Fault,Decoder rebooting or not powering on.,5,No
1834,2025-09-27 18:19:25.227568,Matabeleland South,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,30,No
1835,2025-10-22 11:37:25.227568,Masvingo,Residential,Payment Failure,Payment made but account not reconnected.,17,No
1836,2025-10-07 06:03:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,62,No
1837,2025-10-31 20:38:25.227568,Manicaland,Residential,Decoder Fault,Decoder rebooting or not powering on.,24,No
1838,2025-10-25 02:18:25.227568,Midlands,Residential,Decoder Fault,Decoder rebooting or not powering on.,43,No
1839,2025-12-04 09:50:25.227568,Matabeleland South,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,17,No
1840,2025-09-16 18:28:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,6,No
1841,2025-09-24 07:27:25.227568,Bulawayo,Residential,Subscription Renewal,Customer requesting subscription renewal.,48,No
1842,2025-09-30 23:17:25.227568,Mashonaland West,Residential,Signal Loss,Poor signal reception reported.,63,No
1843,2025-12-13 03:42:25.227568,Bulawayo,Residential,Signal Loss,Poor signal reception reported.,16,No
1844,2025-10-28 19:17:25.227568,Mashonaland West,Residential,Account Suspension,Account suspended despite payment.,3,No
1845,2025-09-25 08:26:25.227568,Mashonaland West,Residential,Subscription Renewal,Customer requesting subscription renewal.,15,No
1846,2025-10-06 12:58:25.227568,Mashonaland West,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,39,No
1847,2025-12-05 18:09:25.227568,Midlands,Residential,Bouquet Upgrade,Customer wants to upgrade bouquet.,22,No
1848,2025-09-15 16:59:25.227568,Harare,Residential,E16 Error,Customer experiencing E16 error; channels not showing.,53,Yes
1849,2025-10-12 17:50:25.227568,Matabeleland South,Residential,Decoder Fault,Decoder rebooting or not powering on.,19,No
1850,2025-11-17 14:06:25.227568,Mashonaland East,Residential,Subscription Renewal,Customer requesting subscription renewal.,12,No
1851,2025-10-07 01:46:25.227568,Midlands,Residential,Decoder Fault,Decoder rebooting or not powering on.,23,Yes
1852,2025-10-05 08:18:25.227568,Manicaland,Residential,Subscription Renewal,Customer requesting subscription renewal.,50,Yes
1853,2025-11-16 02:48:25.227568,Bulawayo,Commercial,Decoder Fault,Decoder rebooting or not powering on.,13,No
1854,2025-09-17 11:12:25.227568,Mashonaland East,Residential,Payment Failure,Payment made but account not reconnected.,4,No
